,canonized_url,date,original_url,mime_type,response_code,old_checksum,length,raw_url,archive_url
1854,"com,twitter)/joebiden",20180322011846,https://twitter.com/JoeBiden,text/html,200,N5S22RMV7II4IDZCNMFDORIPE3XOA3EK,51853,https://web.archive.org/web/20180322011846_id/https://twitter.com/JoeBiden,https://web.archive.org/web/20180322011846/https://twitter.com/JoeBiden
1855,"com,twitter)/joebiden",20180322030611,https://twitter.com/JoeBiden,text/html,200,73NYZDMT7UGQUYI6ZTMGPLFK4PZIVRHZ,51885,https://web.archive.org/web/20180322030611_id/https://twitter.com/JoeBiden,https://web.archive.org/web/20180322030611/https://twitter.com/JoeBiden
1856,"com,twitter)/joebiden",20180323052518,https://twitter.com/JoeBiden,text/html,200,SUNMEBCNKHJIJBACWZ3KDKEIX24KZE47,52143,https://web.archive.org/web/20180323052518_id/https://twitter.com/JoeBiden,https://web.archive.org/web/20180323052518/https://twitter.com/JoeBiden
1857,"com,twitter)/joebiden",20180323162413,https://twitter.com/joebiden,text/html,200,NTQ37AOHAPHLAYJR7DLIXKLZUEIIRK6T,52107,https://web.archive.org/web/20180323162413_id/https://twitter.com/joebiden,https://web.archive.org/web/20180323162413/https://twitter.com/joebiden
1858,"com,twitter)/joebiden",20180323231610,https://twitter.com/joebiden,text/html,200,VBH7NKBYMQHG3AUGTTDUDLXNPIFUJ3K5,54964,https://web.archive.org/web/20180323231610_id/https://twitter.com/joebiden,https://web.archive.org/web/20180323231610/https://twitter.com/joebiden
1859,"com,twitter)/joebiden",20180324062214,https://twitter.com/JoeBiden,text/html,200,VMREXXOBRAHEKETEBJULKPOBFJOKCDT5,52098,https://web.archive.org/web/20180324062214_id/https://twitter.com/JoeBiden,https://web.archive.org/web/20180324062214/https://twitter.com/JoeBiden
1860,"com,twitter)/joebiden",20180325045802,https://twitter.com/JoeBiden,text/html,200,QANPT5S6GLT2EE6JTEZKLERAZNRHJU4H,52103,https://web.archive.org/web/20180325045802_id/https://twitter.com/JoeBiden,https://web.archive.org/web/20180325045802/https://twitter.com/JoeBiden
1861,"com,twitter)/joebiden",20180326024713,https://twitter.com/JoeBiden,text/html,200,2QEWRJDIBP27YNOYTLQ7HFGJRV45FFSS,52198,https://web.archive.org/web/20180326024713_id/https://twitter.com/JoeBiden,https://web.archive.org/web/20180326024713/https://twitter.com/JoeBiden
1862,"com,twitter)/joebiden",20180327063349,https://twitter.com/JoeBiden,text/html,200,NQKKZEABWHZ3R4M56GC6QI4GISGMR66D,52628,https://web.archive.org/web/20180327063349_id/https://twitter.com/JoeBiden,https://web.archive.org/web/20180327063349/https://twitter.com/JoeBiden
1863,"com,twitter)/joebiden",20180328072133,https://twitter.com/JoeBiden,text/html,200,YJYYD4QMBWOOOIKP5BO3E7MJINEJYMGC,53182,https://web.archive.org/web/20180328072133_id/https://twitter.com/JoeBiden,https://web.archive.org/web/20180328072133/https://twitter.com/JoeBiden
1864,"com,twitter)/joebiden",20180329024235,https://twitter.com/JoeBiden,text/html,200,3HX5YTUQGJEDUH3N5GCVRON3WNJP4TSE,53095,https://web.archive.org/web/20180329024235_id/https://twitter.com/JoeBiden,https://web.archive.org/web/20180329024235/https://twitter.com/JoeBiden
1865,"com,twitter)/joebiden",20180329094352,https://twitter.com/JoeBiden,text/html,200,ZCO4PQNGOF4JT3BGEO5XQZFJPO6GUN33,53563,https://web.archive.org/web/20180329094352_id/https://twitter.com/JoeBiden,https://web.archive.org/web/20180329094352/https://twitter.com/JoeBiden
1866,"com,twitter)/joebiden",20180330033451,https://twitter.com/JoeBiden,text/html,200,RA5H2ED5ZSBJOO3WG6TJE7DAXAUSSKB4,53716,https://web.archive.org/web/20180330033451_id/https://twitter.com/JoeBiden,https://web.archive.org/web/20180330033451/https://twitter.com/JoeBiden
1867,"com,twitter)/joebiden",20180331095225,https://twitter.com/JoeBiden,text/html,200,DW32OFL7B6XSSPPAWYTGMSLEW342LCF4,53681,https://web.archive.org/web/20180331095225_id/https://twitter.com/JoeBiden,https://web.archive.org/web/20180331095225/https://twitter.com/JoeBiden
1868,"com,twitter)/joebiden",20180401041729,https://twitter.com/JoeBiden,text/html,200,EYWPMAZEOSLN5ST7HP57NUU77CUSYD5W,52973,https://web.archive.org/web/20180401041729_id/https://twitter.com/JoeBiden,https://web.archive.org/web/20180401041729/https://twitter.com/JoeBiden
1869,"com,twitter)/joebiden",20180401095146,https://twitter.com/JoeBiden,text/html,200,7Z6X36OF2X42GGK2XR44AX2T5LDYPZBN,52790,https://web.archive.org/web/20180401095146_id/https://twitter.com/JoeBiden,https://web.archive.org/web/20180401095146/https://twitter.com/JoeBiden
1870,"com,twitter)/joebiden",20180401162459,https://twitter.com/joebiden,text/html,200,WJMSLES4Y374HTTKZURJGRATOBXO7VYN,51907,https://web.archive.org/web/20180401162459_id/https://twitter.com/joebiden,https://web.archive.org/web/20180401162459/https://twitter.com/joebiden
1871,"com,twitter)/joebiden",20180402035808,https://twitter.com/JoeBiden,text/html,200,ONCGC3BF6II7YUEUOSOUHYUHED35SXIY,51966,https://web.archive.org/web/20180402035808_id/https://twitter.com/JoeBiden,https://web.archive.org/web/20180402035808/https://twitter.com/JoeBiden
1872,"com,twitter)/joebiden",20180403073558,https://twitter.com/JoeBiden,text/html,200,V5M72WEUJKRMWHZ2BJNGNH656U4OZUF4,50592,https://web.archive.org/web/20180403073558_id/https://twitter.com/JoeBiden,https://web.archive.org/web/20180403073558/https://twitter.com/JoeBiden
1873,"com,twitter)/joebiden",20180404055212,https://twitter.com/JoeBiden,text/html,200,5YHFNJK44UWOEDYZ3LGPCHTJP4F2YODO,50376,https://web.archive.org/web/20180404055212_id/https://twitter.com/JoeBiden,https://web.archive.org/web/20180404055212/https://twitter.com/JoeBiden
1874,"com,twitter)/joebiden",20180405015226,https://twitter.com/JoeBiden,text/html,200,XZUDMEALNILAL4RK2KABJYNVH3SZA677,50106,https://web.archive.org/web/20180405015226_id/https://twitter.com/JoeBiden,https://web.archive.org/web/20180405015226/https://twitter.com/JoeBiden
1875,"com,twitter)/joebiden",20180405094914,https://twitter.com/JoeBiden,text/html,200,BQ55FY7PPY2MQQFG2GGZYDFTAUGRPIKC,50331,https://web.archive.org/web/20180405094914_id/https://twitter.com/JoeBiden,https://web.archive.org/web/20180405094914/https://twitter.com/JoeBiden
1876,"com,twitter)/joebiden",20180406072215,https://twitter.com/JoeBiden,text/html,200,5IWIZA7YXUOYPN7G22XWSWIFTCAHEL4U,51203,https://web.archive.org/web/20180406072215_id/https://twitter.com/JoeBiden,https://web.archive.org/web/20180406072215/https://twitter.com/JoeBiden
1877,"com,twitter)/joebiden",20180407065353,https://twitter.com/JoeBiden,text/html,200,JXEBQWRP5TQIQD4TECJBSBFDTTWR3HMR,51245,https://web.archive.org/web/20180407065353_id/https://twitter.com/JoeBiden,https://web.archive.org/web/20180407065353/https://twitter.com/JoeBiden
1878,"com,twitter)/joebiden",20180408050051,https://twitter.com/JoeBiden,text/html,200,IO7HAXY2YQPA5JYZA3WTHVMEUKVJWL7H,51397,https://web.archive.org/web/20180408050051_id/https://twitter.com/JoeBiden,https://web.archive.org/web/20180408050051/https://twitter.com/JoeBiden
1879,"com,twitter)/joebiden",20180409054708,https://twitter.com/JoeBiden,text/html,200,L66DLRUI7FEM36NCGMXOH5MEZ3TDB3QX,51181,https://web.archive.org/web/20180409054708_id/https://twitter.com/JoeBiden,https://web.archive.org/web/20180409054708/https://twitter.com/JoeBiden
1880,"com,twitter)/joebiden",20180410054126,https://twitter.com/JoeBiden,text/html,200,WIZ2RKFOHPCE4CUDBB5KH4KNAOWDQ4I5,50633,https://web.archive.org/web/20180410054126_id/https://twitter.com/JoeBiden,https://web.archive.org/web/20180410054126/https://twitter.com/JoeBiden
1881,"com,twitter)/joebiden",20180411082856,https://twitter.com/JoeBiden,text/html,200,S5JXBVYLSU7UIHYQNJOHLMIHIZZSCJMS,50686,https://web.archive.org/web/20180411082856_id/https://twitter.com/JoeBiden,https://web.archive.org/web/20180411082856/https://twitter.com/JoeBiden
1882,"com,twitter)/joebiden",20180412061641,https://twitter.com/JoeBiden,text/html,200,HGWHJFJJXUALNTXLNUBML4DXVBVNA64R,51219,https://web.archive.org/web/20180412061641_id/https://twitter.com/JoeBiden,https://web.archive.org/web/20180412061641/https://twitter.com/JoeBiden
1883,"com,twitter)/joebiden",20180413115222,https://twitter.com/JoeBiden,text/html,200,NRO3Y6KTXFPX7EAVED46AQVXYIXNF7GM,51966,https://web.archive.org/web/20180413115222_id/https://twitter.com/JoeBiden,https://web.archive.org/web/20180413115222/https://twitter.com/JoeBiden
1884,"com,twitter)/joebiden",20180414054840,https://twitter.com/JoeBiden,text/html,200,JU2S2HLZTZINBZQYQGK42FJ35VAZU73D,52591,https://web.archive.org/web/20180414054840_id/https://twitter.com/JoeBiden,https://web.archive.org/web/20180414054840/https://twitter.com/JoeBiden
1885,"com,twitter)/joebiden",20180415080740,https://twitter.com/JoeBiden,text/html,200,KQ7EX6A5GC3BTJRXTPTSAHCQXTERN7K4,52440,https://web.archive.org/web/20180415080740_id/https://twitter.com/JoeBiden,https://web.archive.org/web/20180415080740/https://twitter.com/JoeBiden
1886,"com,twitter)/joebiden",20180416064406,https://twitter.com/JoeBiden,text/html,200,5BKPO7FS4EX6FXR3INK2SR6UGSEFJ2JA,52792,https://web.archive.org/web/20180416064406_id/https://twitter.com/JoeBiden,https://web.archive.org/web/20180416064406/https://twitter.com/JoeBiden
1887,"com,twitter)/joebiden",20180417050830,https://twitter.com/JoeBiden,text/html,200,2JV2HULTLBDX7YVDUBBBHQRAFRFDSOC3,52551,https://web.archive.org/web/20180417050830_id/https://twitter.com/JoeBiden,https://web.archive.org/web/20180417050830/https://twitter.com/JoeBiden
1888,"com,twitter)/joebiden",20180418064506,https://twitter.com/JoeBiden,text/html,200,SPTTTAPZXCM72V6FXK57YVI7WJB46QZT,52322,https://web.archive.org/web/20180418064506_id/https://twitter.com/JoeBiden,https://web.archive.org/web/20180418064506/https://twitter.com/JoeBiden
1889,"com,twitter)/joebiden",20180419014425,https://twitter.com/JoeBiden,text/html,200,NXPBV442YN53KTZQ7YEORL3OXY7TJ5XN,52487,https://web.archive.org/web/20180419014425_id/https://twitter.com/JoeBiden,https://web.archive.org/web/20180419014425/https://twitter.com/JoeBiden
1890,"com,twitter)/joebiden",20180419114201,https://twitter.com/JoeBiden,text/html,200,H6QKVFJG6HBXQAKWW4UZMQ3UHGHHHDF2,52446,https://web.archive.org/web/20180419114201_id/https://twitter.com/JoeBiden,https://web.archive.org/web/20180419114201/https://twitter.com/JoeBiden
1891,"com,twitter)/joebiden",20180420062057,https://twitter.com/JoeBiden,text/html,200,5QNRYXOZCTP4HWO2VPOPNJWNPQOYZTMQ,53126,https://web.archive.org/web/20180420062057_id/https://twitter.com/JoeBiden,https://web.archive.org/web/20180420062057/https://twitter.com/JoeBiden
1892,"com,twitter)/joebiden",20180421091428,https://twitter.com/JoeBiden,text/html,200,ASXWMDLR5PKQ6WB7PMYVLIBPUZCV5JYO,52619,https://web.archive.org/web/20180421091428_id/https://twitter.com/JoeBiden,https://web.archive.org/web/20180421091428/https://twitter.com/JoeBiden
1893,"com,twitter)/joebiden",20180422051516,https://twitter.com/JoeBiden,text/html,200,XRWZRG7VXX4UDOFQ5OEISSX2SYTTRRJJ,52635,https://web.archive.org/web/20180422051516_id/https://twitter.com/JoeBiden,https://web.archive.org/web/20180422051516/https://twitter.com/JoeBiden
1894,"com,twitter)/joebiden",20180423051126,https://twitter.com/JoeBiden,text/html,200,RGI4GZTIAVZ5V26T7IVWJ2XDDLMEPTAJ,52523,https://web.archive.org/web/20180423051126_id/https://twitter.com/JoeBiden,https://web.archive.org/web/20180423051126/https://twitter.com/JoeBiden
1895,"com,twitter)/joebiden",20180424043910,https://twitter.com/JoeBiden,text/html,200,65IA4ZVOZQNKJV4HUKBLIEZRINKUUHMK,52709,https://web.archive.org/web/20180424043910_id/https://twitter.com/JoeBiden,https://web.archive.org/web/20180424043910/https://twitter.com/JoeBiden
1896,"com,twitter)/joebiden",20180425064707,https://twitter.com/JoeBiden,text/html,200,W7K6IDIVJCRT3R2HXPQA2LB7SNPBTG34,53382,https://web.archive.org/web/20180425064707_id/https://twitter.com/JoeBiden,https://web.archive.org/web/20180425064707/https://twitter.com/JoeBiden
1897,"com,twitter)/joebiden",20180425235548,https://twitter.com/JoeBiden,text/html,200,BKASVCWH2DPYV4FCTVB7BCSN24VGM5NH,53317,https://web.archive.org/web/20180425235548_id/https://twitter.com/JoeBiden,https://web.archive.org/web/20180425235548/https://twitter.com/JoeBiden
1898,"com,twitter)/joebiden",20180426055757,https://twitter.com/JoeBiden,text/html,200,II6UTQZWO4DJKJ5KZUKXTMAMANI4OX2E,53302,https://web.archive.org/web/20180426055757_id/https://twitter.com/JoeBiden,https://web.archive.org/web/20180426055757/https://twitter.com/JoeBiden
1899,"com,twitter)/joebiden",20180427033018,https://twitter.com/JoeBiden,text/html,200,XPIRED4TDTADOSEEL4HCRHGYXOUKMDBD,53863,https://web.archive.org/web/20180427033018_id/https://twitter.com/JoeBiden,https://web.archive.org/web/20180427033018/https://twitter.com/JoeBiden
1900,"com,twitter)/joebiden",20180428060836,https://twitter.com/JoeBiden,text/html,200,HHQRLM22JZU7KNJIBKTFMUAUVKN35JYB,54128,https://web.archive.org/web/20180428060836_id/https://twitter.com/JoeBiden,https://web.archive.org/web/20180428060836/https://twitter.com/JoeBiden
1901,"com,twitter)/joebiden",20180429050645,https://twitter.com/JoeBiden,text/html,200,IRNUKOOWNBRLE6XEZAUTGAHVMVOZW3TW,54410,https://web.archive.org/web/20180429050645_id/https://twitter.com/JoeBiden,https://web.archive.org/web/20180429050645/https://twitter.com/JoeBiden
1902,"com,twitter)/joebiden",20180429202432,http://twitter.com/JoeBiden,unk,301,3I42H3S6NNFQ2MSVX7XZKYAYSCX5QBYJ,564,https://web.archive.org/web/20180429202432_id/http://twitter.com/JoeBiden,https://web.archive.org/web/20180429202432/http://twitter.com/JoeBiden
1903,"com,twitter)/joebiden",20180429202438,https://twitter.com/JoeBiden,text/html,200,SLWILMJEQDLCGK3MURP3B66ZPVU3MYYC,54737,https://web.archive.org/web/20180429202438_id/https://twitter.com/JoeBiden,https://web.archive.org/web/20180429202438/https://twitter.com/JoeBiden
1904,"com,twitter)/joebiden",20180430054443,https://twitter.com/JoeBiden,text/html,200,UUDRVK3LEOFQ6YGODEYOUQXBM7P4I2EB,54299,https://web.archive.org/web/20180430054443_id/https://twitter.com/JoeBiden,https://web.archive.org/web/20180430054443/https://twitter.com/JoeBiden
1905,"com,twitter)/joebiden",20180501093931,https://twitter.com/JoeBiden,text/html,200,3UTUG6WXIZOK3KBP3B5BGHCMWPE2XQEG,54792,https://web.archive.org/web/20180501093931_id/https://twitter.com/JoeBiden,https://web.archive.org/web/20180501093931/https://twitter.com/JoeBiden
1906,"com,twitter)/joebiden",20180502064817,https://twitter.com/JoeBiden,text/html,200,QFZP6R7JRTZBRA7XHI3KZEOS74VCH5QW,54916,https://web.archive.org/web/20180502064817_id/https://twitter.com/JoeBiden,https://web.archive.org/web/20180502064817/https://twitter.com/JoeBiden
1907,"com,twitter)/joebiden",20180503014918,https://twitter.com/JoeBiden,text/html,200,GVGKFTETCHCREMQHINDWC5YMVVOBVA2O,55014,https://web.archive.org/web/20180503014918_id/https://twitter.com/JoeBiden,https://web.archive.org/web/20180503014918/https://twitter.com/JoeBiden
1908,"com,twitter)/joebiden",20180503093705,https://twitter.com/JoeBiden,text/html,200,4UM74I3L2FSBQ25XD3ZVVCEQTPGP3734,55208,https://web.archive.org/web/20180503093705_id/https://twitter.com/JoeBiden,https://web.archive.org/web/20180503093705/https://twitter.com/JoeBiden
1909,"com,twitter)/joebiden",20180504033304,https://twitter.com/JoeBiden,text/html,200,TZEPNSSXCJ34PDNKWEZSZ5BF4KCPFJRI,55333,https://web.archive.org/web/20180504033304_id/https://twitter.com/JoeBiden,https://web.archive.org/web/20180504033304/https://twitter.com/JoeBiden
1910,"com,twitter)/joebiden",20180505050123,https://twitter.com/JoeBiden,text/html,200,FPBDIZW755RCBQIO72XA5VPLXODB4R2T,55025,https://web.archive.org/web/20180505050123_id/https://twitter.com/JoeBiden,https://web.archive.org/web/20180505050123/https://twitter.com/JoeBiden
1911,"com,twitter)/joebiden",20180506052413,https://twitter.com/JoeBiden,text/html,200,SWF6MOPIWE7AKXWKWPYCCZKLM2H6H2QL,53054,https://web.archive.org/web/20180506052413_id/https://twitter.com/JoeBiden,https://web.archive.org/web/20180506052413/https://twitter.com/JoeBiden
1912,"com,twitter)/joebiden",20180506113343,https://twitter.com/JoeBiden,text/html,200,BLGXOGUIGO2DYJOTLPBPI3LV2TJNIYBR,53247,https://web.archive.org/web/20180506113343_id/https://twitter.com/JoeBiden,https://web.archive.org/web/20180506113343/https://twitter.com/JoeBiden
1913,"com,twitter)/joebiden",20180507035058,https://twitter.com/JoeBiden,text/html,200,A5FJK33MIU7NILPMJDA2ZT6O5IOLESC2,53229,https://web.archive.org/web/20180507035058_id/https://twitter.com/JoeBiden,https://web.archive.org/web/20180507035058/https://twitter.com/JoeBiden
1914,"com,twitter)/joebiden",20180508055148,https://twitter.com/JoeBiden,text/html,200,IDZXOFY2VRPCOMGC3LBOPCFD4TFWVI3K,53169,https://web.archive.org/web/20180508055148_id/https://twitter.com/JoeBiden,https://web.archive.org/web/20180508055148/https://twitter.com/JoeBiden
1915,"com,twitter)/joebiden",20180509000532,https://twitter.com/JoeBiden,text/html,200,F5HIXXJDAGJTQGTC2YENJ5DCSC4MCOVR,54668,https://web.archive.org/web/20180509000532_id/https://twitter.com/JoeBiden,https://web.archive.org/web/20180509000532/https://twitter.com/JoeBiden
1916,"com,twitter)/joebiden",20180509050014,https://twitter.com/JoeBiden,text/html,200,SKNZRYNAPWGUJPLI3XOUY54BJHPNCN3T,52530,https://web.archive.org/web/20180509050014_id/https://twitter.com/JoeBiden,https://web.archive.org/web/20180509050014/https://twitter.com/JoeBiden
1917,"com,twitter)/joebiden",20180510022144,https://twitter.com/JoeBiden,text/html,200,447RTPMXBATVMCQDZZS3IPZZI67XMSJP,52456,https://web.archive.org/web/20180510022144_id/https://twitter.com/JoeBiden,https://web.archive.org/web/20180510022144/https://twitter.com/JoeBiden
1918,"com,twitter)/joebiden",20180510052051,https://twitter.com/JoeBiden,text/html,200,HCHLHLE6XJ4W5MUQAZFYP62QWJJHV6XF,52473,https://web.archive.org/web/20180510052051_id/https://twitter.com/JoeBiden,https://web.archive.org/web/20180510052051/https://twitter.com/JoeBiden
1919,"com,twitter)/joebiden",20180510175433,https://twitter.com/JoeBiden,text/html,200,TYWDRKNUZVW2O54STDFMXNAKGPHIDJ4G,52496,https://web.archive.org/web/20180510175433_id/https://twitter.com/JoeBiden,https://web.archive.org/web/20180510175433/https://twitter.com/JoeBiden
1920,"com,twitter)/joebiden",20180511062300,https://twitter.com/JoeBiden,text/html,200,J2VZNH6Z6D34O2A3VRITUFPQZSQ2WD3H,52735,https://web.archive.org/web/20180511062300_id/https://twitter.com/JoeBiden,https://web.archive.org/web/20180511062300/https://twitter.com/JoeBiden
1921,"com,twitter)/joebiden",20180512063524,https://twitter.com/JoeBiden,text/html,200,FY5UHZGQNPVQOD3GKURVJ62GEXNPTI7S,52496,https://web.archive.org/web/20180512063524_id/https://twitter.com/JoeBiden,https://web.archive.org/web/20180512063524/https://twitter.com/JoeBiden
1922,"com,twitter)/joebiden",20180513055935,https://twitter.com/JoeBiden,text/html,200,MCDSYFEAXZVSI5WT3A7NATYDIXT3GK24,53140,https://web.archive.org/web/20180513055935_id/https://twitter.com/JoeBiden,https://web.archive.org/web/20180513055935/https://twitter.com/JoeBiden
1923,"com,twitter)/joebiden",20180514044027,https://twitter.com/JoeBiden,text/html,200,GJ5U24TPEOPAY57XGQJZPCOXFHHKODDP,52607,https://web.archive.org/web/20180514044027_id/https://twitter.com/JoeBiden,https://web.archive.org/web/20180514044027/https://twitter.com/JoeBiden
1924,"com,twitter)/joebiden",20180515064330,https://twitter.com/JoeBiden,text/html,200,2P5M2LLFMRPL2FQ6AGKPUFPI7ENFE4C7,52645,https://web.archive.org/web/20180515064330_id/https://twitter.com/JoeBiden,https://web.archive.org/web/20180515064330/https://twitter.com/JoeBiden
1925,"com,twitter)/joebiden",20180516050401,https://twitter.com/JoeBiden,text/html,200,ODJYOUGC3XMD23FEE7YAY36QOZQWMRJ5,52619,https://web.archive.org/web/20180516050401_id/https://twitter.com/JoeBiden,https://web.archive.org/web/20180516050401/https://twitter.com/JoeBiden
1926,"com,twitter)/joebiden",20180517013355,https://twitter.com/JoeBiden,text/html,200,TDX6EIEEVLX46BBGH6BWAL4DWLK7ENPN,53482,https://web.archive.org/web/20180517013355_id/https://twitter.com/JoeBiden,https://web.archive.org/web/20180517013355/https://twitter.com/JoeBiden
1927,"com,twitter)/joebiden",20180517055401,https://twitter.com/JoeBiden,text/html,200,7LQJSOGMBMV5OXSTGFTRJAG4HFSZ2O6U,53544,https://web.archive.org/web/20180517055401_id/https://twitter.com/JoeBiden,https://web.archive.org/web/20180517055401/https://twitter.com/JoeBiden
1928,"com,twitter)/joebiden",20180517064252,http://twitter.com/joebiden,unk,301,3I42H3S6NNFQ2MSVX7XZKYAYSCX5QBYJ,566,https://web.archive.org/web/20180517064252_id/http://twitter.com/joebiden,https://web.archive.org/web/20180517064252/http://twitter.com/joebiden
1929,"com,twitter)/joebiden",20180517064252,https://twitter.com/joebiden,text/html,200,AVVEWC4TGZY7UDH3JUXSP4WJ5VUPD72P,54975,https://web.archive.org/web/20180517064252_id/https://twitter.com/joebiden,https://web.archive.org/web/20180517064252/https://twitter.com/joebiden
1930,"com,twitter)/joebiden",20180518025938,https://twitter.com/JoeBiden,text/html,200,D7AFTDGYV3J2YXYVYPPJ75XE6YQ3ADUF,53465,https://web.archive.org/web/20180518025938_id/https://twitter.com/JoeBiden,https://web.archive.org/web/20180518025938/https://twitter.com/JoeBiden
1931,"com,twitter)/joebiden",20180519051707,https://twitter.com/JoeBiden,text/html,200,KNACE5SZXNMYQMG54QU2TM3BDBNGOZ4V,53366,https://web.archive.org/web/20180519051707_id/https://twitter.com/JoeBiden,https://web.archive.org/web/20180519051707/https://twitter.com/JoeBiden
1932,"com,twitter)/joebiden",20180520072943,https://twitter.com/JoeBiden,text/html,200,TJWK4ZW6XJFZRLIY5UNZYVXWXPKEUNS2,52952,https://web.archive.org/web/20180520072943_id/https://twitter.com/JoeBiden,https://web.archive.org/web/20180520072943/https://twitter.com/JoeBiden
1933,"com,twitter)/joebiden",20180521060118,https://twitter.com/JoeBiden,text/html,200,5EFY3B7OLB3ZRHSDBVOAFYEBAGH2GOI6,52761,https://web.archive.org/web/20180521060118_id/https://twitter.com/JoeBiden,https://web.archive.org/web/20180521060118/https://twitter.com/JoeBiden
1934,"com,twitter)/joebiden",20180522014429,https://twitter.com/JoeBiden,unk,302,3I42H3S6NNFQ2MSVX7XZKYAYSCX5QBYJ,546,https://web.archive.org/web/20180522014429_id/https://twitter.com/JoeBiden,https://web.archive.org/web/20180522014429/https://twitter.com/JoeBiden
1935,"com,twitter)/joebiden",20180523011556,https://twitter.com/JoeBiden,unk,302,3I42H3S6NNFQ2MSVX7XZKYAYSCX5QBYJ,544,https://web.archive.org/web/20180523011556_id/https://twitter.com/JoeBiden,https://web.archive.org/web/20180523011556/https://twitter.com/JoeBiden
1936,"com,twitter)/joebiden",20180523054515,https://twitter.com/joebiden,unk,302,3I42H3S6NNFQ2MSVX7XZKYAYSCX5QBYJ,429,https://web.archive.org/web/20180523054515_id/https://twitter.com/joebiden,https://web.archive.org/web/20180523054515/https://twitter.com/joebiden
1937,"com,twitter)/joebiden",20180523221908,https://twitter.com/JoeBiden,unk,302,3I42H3S6NNFQ2MSVX7XZKYAYSCX5QBYJ,545,https://web.archive.org/web/20180523221908_id/https://twitter.com/JoeBiden,https://web.archive.org/web/20180523221908/https://twitter.com/JoeBiden
1938,"com,twitter)/joebiden",20180524011133,https://twitter.com/JoeBiden,unk,302,3I42H3S6NNFQ2MSVX7XZKYAYSCX5QBYJ,543,https://web.archive.org/web/20180524011133_id/https://twitter.com/JoeBiden,https://web.archive.org/web/20180524011133/https://twitter.com/JoeBiden
1939,"com,twitter)/joebiden",20180525052717,https://twitter.com/JoeBiden,text/html,200,BMGNAV2ARRPYRXFSPAAGZBS5HQ6CCMC3,53577,https://web.archive.org/web/20180525052717_id/https://twitter.com/JoeBiden,https://web.archive.org/web/20180525052717/https://twitter.com/JoeBiden
1940,"com,twitter)/joebiden",20180526062138,https://twitter.com/JoeBiden,text/html,200,YE5TCBVSQNGTPU5FFXCNO4BN6GCRZKMT,54112,https://web.archive.org/web/20180526062138_id/https://twitter.com/JoeBiden,https://web.archive.org/web/20180526062138/https://twitter.com/JoeBiden
1941,"com,twitter)/joebiden",20180527060759,https://twitter.com/JoeBiden,text/html,200,N4OOVLPVMXM4X3FHNTKZBUJFIZ3OVXIP,53760,https://web.archive.org/web/20180527060759_id/https://twitter.com/JoeBiden,https://web.archive.org/web/20180527060759/https://twitter.com/JoeBiden
1942,"com,twitter)/joebiden",20180528070034,https://twitter.com/JoeBiden,text/html,200,Z4ARKJUFZCRNTIHAX7AXKF3XMXENFMW5,53792,https://web.archive.org/web/20180528070034_id/https://twitter.com/JoeBiden,https://web.archive.org/web/20180528070034/https://twitter.com/JoeBiden
1943,"com,twitter)/joebiden",20180529070125,https://twitter.com/JoeBiden,text/html,200,WA2US22UJHHYZYJJMYDV27IU7XAPLOXZ,53408,https://web.archive.org/web/20180529070125_id/https://twitter.com/JoeBiden,https://web.archive.org/web/20180529070125/https://twitter.com/JoeBiden
1944,"com,twitter)/joebiden",20180530071716,https://twitter.com/JoeBiden,text/html,200,5F4NBS6N56ENCSPZWATRCU7EZKQSPERP,53721,https://web.archive.org/web/20180530071716_id/https://twitter.com/JoeBiden,https://web.archive.org/web/20180530071716/https://twitter.com/JoeBiden
1945,"com,twitter)/joebiden",20180531055413,https://twitter.com/JoeBiden,text/html,200,TLFEGXG2TPGBY2NS2BFFYOM47I4ZCOOM,53140,https://web.archive.org/web/20180531055413_id/https://twitter.com/JoeBiden,https://web.archive.org/web/20180531055413/https://twitter.com/JoeBiden
1946,"com,twitter)/joebiden",20180601061752,https://twitter.com/JoeBiden,text/html,200,LAMMSH2CG2J2M26L7FWOX3EC3ORTC3Y7,53469,https://web.archive.org/web/20180601061752_id/https://twitter.com/JoeBiden,https://web.archive.org/web/20180601061752/https://twitter.com/JoeBiden
1947,"com,twitter)/joebiden",20180601111914,https://twitter.com/JoeBiden,text/html,200,HPPD5QKUYVUXMYWWTDCHEDPUS6TIAZQE,53331,https://web.archive.org/web/20180601111914_id/https://twitter.com/JoeBiden,https://web.archive.org/web/20180601111914/https://twitter.com/JoeBiden
1948,"com,twitter)/joebiden",20180602042958,https://twitter.com/JoeBiden,text/html,200,CMWQOJNKQ34IGX2L4XKX6LNZ5IUG2YGD,54216,https://web.archive.org/web/20180602042958_id/https://twitter.com/JoeBiden,https://web.archive.org/web/20180602042958/https://twitter.com/JoeBiden
1949,"com,twitter)/joebiden",20180604052747,https://twitter.com/JoeBiden,text/html,200,HMKJBE3SH5WHR6PZPLVL5GWROTRBRHIM,54481,https://web.archive.org/web/20180604052747_id/https://twitter.com/JoeBiden,https://web.archive.org/web/20180604052747/https://twitter.com/JoeBiden
1950,"com,twitter)/joebiden",20180605050340,https://twitter.com/JoeBiden,text/html,200,AFD7GSOA2XEF3SGA7YO5KVQJXHWXGY3K,54582,https://web.archive.org/web/20180605050340_id/https://twitter.com/JoeBiden,https://web.archive.org/web/20180605050340/https://twitter.com/JoeBiden
